State,Year,Candidate,Total Votes,GDP,Personal Income,Total Employment,Average Sentiment Score
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,6,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,13,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,6,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,8,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,4,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,9,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,6,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,32,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,19,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,27,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,13,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,31,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,27,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,5,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,4,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,6,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,4,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,13,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,8,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,14,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,5,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,63,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,33,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,4,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,6,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,14,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,6,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,4,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,5,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,17,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,13,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,6,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,4,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,4,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,5,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,6,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,4,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,4,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,7,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,4,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,5,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,10,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,24,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,17,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,16,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,11,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,5,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,6,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,36,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,15,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,5,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,26,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,12,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,4,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,11,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,9,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,5,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,12,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,6,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,6,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,2,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,1,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,0,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,6,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,3,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,15,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,18,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,25,61092,59286,826729,0.3640820575295926
Maine,2016,Democrat,17,61092,59286,826729,0.3640820575295926
Maine,2020,Republican,150,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,141,72091,74042,813101,0.0016201125280288
Maine,2020,Democrat,31,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,17,72091,74042,813101,-0.0021822172428247
Maine,2020,Republican,7,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,6,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,159,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,152,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,348,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,150,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,61,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,26,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,173,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,63,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,21,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,9,72091,74042,813101,0.0016201125280288
Maine,2020,Democrat,191,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,69,72091,74042,813101,-0.0021822172428247
Maine,2020,Republican,22,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,13,72091,74042,813101,0.0016201125280288
Maine,2020,Democrat,196,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,35,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,6482,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,5409,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,1361,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,1333,72091,74042,813101,-0.0021822172428247
Maine,2020,Republican,1663,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,914,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,818,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,505,72091,74042,813101,0.0016201125280288
Maine,2020,Democrat,9616,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,7232,72091,74042,813101,-0.0021822172428247
Maine,2020,Republican,2853,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,2190,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,783,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,573,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,809,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,540,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,989,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,650,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,1040,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,676,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,1906,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,1513,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,1765,72091,74042,813101,-0.0021822172428247
Maine,2020,Democrat,1034,72091,74042,813101,0.0016201125280288
Maine,2020,Republican,2052,72091,74042,813101,-0.0021822172428247
